name,brand,review_title,review_description,recommended_review,verifed_purchaser,helpful_count,not_helpful_count,reviewed_at,rating,average_rating,reviews_count
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Can play with more people,I was happy for this to come out when I found out that you could play with more than one players yes. When playing it the story was too guessable not very long or build up. Good to play with friends but lacks the storyline and build up what until dawn had. The heart beat thing they had was not very easy felt like at points they wanted you to get caught not much time to explore.,No: I don’t recommend this product,,1,0,2 years ago,2.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Man of Madan,"Very story driven, lots of long cut scenes. Sometimes switching players on local co-op can get confusing when trying to figure out which controller is active when responding to quick time events. Plot is intriguing to me so far, but I haven't finished the story yet.",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,3.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Very big letdown from ‘Until Dawn’ creators,Very short and Lackluster plot. This is a ‘rent’ title at absolute best.,No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,2.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,To the point review,Great game with replay value. Cant wait for more games from the dark pictures story.,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,If you like until dawn,If you like until dawn then you will love this game..,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Didn't disappoint!,Very nice game that you can play with other people!,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,All Around Great Horror Game!,The  game is great. I let my son play and I sit back and watch -its like watching a movie! Great all around game play ..  So far I prefer-Until Dawn..if their is a comparison to be made.,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Man of Medan review.,"Pretty awesome and intense game. I played the ""never alone"" mode with my three sons and although it was nice to finally be able to play games with them rather than having to play with strangers online, it was often a good while before it was my turn. But it was fun watching each other and suggesting reactions and replies to the pop-up queries. The ending kinda sucked but I saw it coming. I am wondering if changing my game play decisions and response to the ques would change the outcome that much. Guess I will try that and find out. Looking forward to the next game with them that they foretold at the end of this one. Looks promising.",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Great game,"Great! I love that the game doesn't navigate too much, if u miss an object or don't throughly check something, you just miss it. (More of that would be nice) I love the difficulty of the checks. I wish u could run tho. Graphics r good. Good jump scares.",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Loved It!,"It’s an amazing game with a great plot and pretty good characters. I still like Until Dawn better, but I’m just super attached to the characters. In my opinion Until Dawns characters are just more likable than Man of Medan’s. Still an awesome game though!",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Red Dead Redemption 2: Ultimate Edition,Rockstar Games,,"Constantly glitches.  None of the special benefits showed up and I'm constantly stuck with a nag.  Weapons selection keeps changing randomly without command.  Constantly swaps server and loses progress and randomly loses stuff.  It's like playing a game from the 1980s, frustrating as *censored for profanity*",No: I don’t recommend this product,,4,7,1 year ago,1.0,2.6,5
Red Dead Redemption 2: Ultimate Edition,Rockstar Games,,this was such an awesome game it really got you to not only appreciate the story but the lay of the lands and how beautiful the game is but the game play is satisfying too,yes: I recommend this product,,4,1,1 year ago,5.0,2.6,5
Pokemon Black - Nintendo DS,Nintendo,Personly the best pokemon game,I think this would be the best game for the true pokefans (such as myself) no doubt about that. I would recomend this game to anyone who has played the pokemon series from the original Gold and Silver to Herat Gold and Soul Silver and everything inbetween. (not including the Pokemon Rangers) I would setinly buy this game and any other pokemon game like this. I think this will be the game of the year for any pokefan.,yes: I recommend this product,,0,1,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,pokemon is awesome,i cant wait to get it im so excited yayyyyyy POKEMON!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,yes: I recommend this product,,8,5,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,Hype,This game has so much hype behind it with the former release of Heart Gold and Soul Silver. From the looks of it the game looks better than both games. All the new pokemon will give players a whole new arsenal of weapons. This game will be great and I can't wait for it's release in 2011.,yes: I recommend this product,,0,1,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,Awesome game,"This game is going to be great. The camera angles, the new battle system, the new leveling system, plus the 3D cities. It's going to be great with the new 3DS. Plus, the live caster feature with Dsi, DsiXl, and 3DS is going to be cool.",yes: I recommend this product,,6,4,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,A Must-Buy For 2011 / I Own This Game,"When Pokemon Black and White were first announced near the beginning of 2010, I knew I had to get my hands on a copy. Surely enough, following it's release in Japan, I held a copy of it in my own hands just a few days later. Now, 412 hours into the game (At least, says my DS) I can safely assure you that this game is nothing short of fantastic. GameFreak has outdone themselves with this new duo, improving upon the classical formula that we all came to love over a decade ago. The new 3-D layout of the graphics is nice and very aesthetically pleasing at moments. While many would be surprised, the continued use of the 2-D sprites actually fits quite well in the new over-world. Battles are more fluid. In-Battle, Pokemon now have fluid animation continuously throughout the battle, comparable to the beginning animation you used to see for a brief second or two when sending out a Pokemon in the previous games. The camera moves around slightly, keeping your attention to the battle, wondering what view it may pan to next. The difficulty is not too hard, some may find that the final challenge in the story is rather easy, but that's not a big concern, for there is a long after-game segment. In fact, there are even multiple cities that are unavailable until the story has been completed! The number of Pokemon continues to increase, as this generation adds a whopping 156 new ones, the most ever to be added in a single Generation, surpassing even the originals! The audio is clear, the Pokemon cries are now extremely unique and interesting, and the music tracks are outstanding. While I can't be certain, there are likely more music tracks in this game than any previous one of the series! Having shown my friends this game on my DS, I've yet to find a single one that has not been intrigued, or interested in this game. With new moves, new Pokemon, and a fresh new outlook on the game, Pokemon Black is a must-buy next year.",yes: I recommend this product,,9,1,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,going to be the best out there,pokemon black and white have improved greatly compared to the past generations.its cool how when you send your pokemon out it moves the whole battle.there are many new features and i believe that it will sell more than heart gold and soul silver. im getting both black will be my main and ill get snivy(the english name for the grass starter). on white ill get tepig(the fire starter) they have released the english names for the starters snivy(grass) tepig(fire)oshawott(water),yes: I recommend this product,,0,1,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,TOTALY AWSOME!!!!!!!,I cant wait for this game to come out! I have seen the game play on youtube and i know its going to be great! If you are a pokemon fan i highly recomend it!,yes: I recommend this product,,1,2,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,How can you not want this awsome game?,"ok people. obviously from the other reviews ive read, nobodyknows when the game will be out......its out on march 20, 2011. ive been watching on youtube a walkthrough of the game and its pretty sweet sofar. i mean the camera angles change= huge improvement on the 3D efffects! anyway, already pre-ordered it, paid full price, best be gettin my pokemon on!!!!",yes: I recommend this product,,9,1,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,Get ready for an awesome challenge!!!,"Not ony is it a great game but they make the leveling system much more difficult which is good to me cause its a challenging goal to reach and nobody wants an easy walk through the park pokemon game.the graphics are amazing,you wll be mesmerized by the bridges.The pokemon are so different.This game will feed your hunger for adventure!=)",yes: I recommend this product,,5,1,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,IT'S ALMOST HERE!,"I just did my research and found something that everyone will want to hear! I did my research and found out that for the D&P episodes, out of all they had, only ten remain! That means 10 weeks, 2 1/2 months! This officially means that starting on Jan. 22 the official start of the new season Pokemon B&W will be launched and that means only abot 2-3 months to the games Pokemon Black and White version. Hope it helped!",yes: I recommend this product,,8,2,11 years ago,5.0,4.4195,553
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Love it,This game is like playing a movie. I didinr initially like that you couldn’t immediately go back and replay a flubbed area but that adds to the realism and some pucker moments. Great game!,No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Decent start to series just wish there was more.,"So for a game $30 I would say buying it at that price is pretty much a good deal. The story is good, the deaths are fun, and the fact this only part one in a series allows me confidently give this game a good rating. The only thing holding it back is that the average playthrough is 6 hours but that does not include the other story options. Again I would recommend this to anyone one but for horror fans this game is a perfect bite!",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,What I Think Of Man Of Medan,"Honestly, I enjoyed this game. It was fun and I liked that I was able to play online w/a buddy of mine. Having said that, the ending came about too quickly and I accidentally ending up saving all but 1 character. Which, I was pleased with but it was all just too easy. It only took like 2.5hrs to complete.  Also, if you choose to play online with a friend be prepared for important scenes of dialogue to end abruptly. I won’t explain why/how I think that happens because it may give away the plot but I’m hoping that by the time “Little Hope” is released the developers have fixed that glitch.  
Maybe I was thinking back too much on “Until Dawn” and comparing this to that, but I guess I just expected more?",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,3.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Great game,"Haven't played movie night yet, heard it was good, but good game on single player. I love these type is games. Great gameplay. Short story though.",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,,i loved it its not bad like everyone saying it is if you like games like this you will like this one to,yes: I recommend this product,,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Next step for cinematic games,"Replay value is sky high. Choice system is again solid, cinematic value is incredible. Until Dawn evolved. Great job.",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,"Story, graphics and voice acting.",Story was solid. Characters weren't boring to play as. Graphics could have been better for a modern generation game. Bit of stutters here and there. In the beginning the voice acting is kinda cheesy but as it goes on you tend to ignore it and pay more attention to your surroundings. Other than its graphic problems and voice acting I loved it.,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Horror Game,I really enjoyed this game and I would recommend this to anyone who loves horror!,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Below Average but overall OK,"In order of my game values. 

Narrative: was expecting more, overall it’s ok for 4 hours. Just massive horror tropes, nothing special. Character depth: very weak. Storytelling: average. 

Gameplay: Playables move like tanks, qte are decent but repetitive and nothing new, would have never did a second play though from the beginning, incredibly slow and not entertaining. Chapter selection available after first. 

Graphics: for a major def far from what you would expect from a 2019 big budget game. Frame rate drops, bugs, bad acting. 

Really hope the second title will learn from this flop. Until Dawn seems far more advanced. If it doesn’t get better I doubt will get the third title.

I did not play Movie or coop. MN seems fun with friends, coop sounds interesting. 

Overall: I don’t regret my time spent on it and made all 5 survive with 1 playthrough + 2 chapter selects at the very end. Not worth full price, ok to buy used and have some nice jumps but very far from titles side as Detroit, Heavy Rain le Until Dawn (which still needs work but was fine for the year and moment it came out) - just to stay in the same ballpark.",No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,2.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Until Dawn set in the Bahamas,Great game! I screwed up some QTE's (Quick Time Events) resulting in some losing some character(s). Just like Until Dawn I will have replay some chapter's to get better results. Love it!,yes: I recommend this product,Verified Purchaser,2,0,2 years ago,5.0,4.1324,476
Spirit of the North - PlayStation 5,Merge Games,Boring game. Sold it a day later.,"Weak game. Graphics weren’t even that spectacular, and the gameplay was weak af. No clue what the objective was, had to go wandering around for more time than I would have liked to get to the next stage, which never feels like a good enough payoff for the time invested. Terrible game, sold it after 1 day.",No: I don’t recommend this product,Verified Purchaser,0,12,2 months ago,1.0,2.8,5
Spirit of the North - PlayStation 5,Merge Games,Fun To Travel,This Game Is Very Fun And Very Challenging Going From Place To Place And Reaching The Destinations.,yes: I recommend this product,Verified Purchaser,0,0,10 months ago,5.0,2.8,5
Pokemon Black - Nintendo DS,Nintendo,Pokemon Black and White,"These Pokemon games look really sweet. If you like the Pokemon franchise then you should get it. These games are really different from the previous ones yet they are the same. These games are those games that never get old. The new pokemon look awesome, and new features that have never been seen in previous games. Also if you choose Pokemon White you don't get to see Black City, you get to see the White Forest and if you choose Pokemon Black you don't get to see White Forest, but you get to see Black City. So you got to choose which one you want to see White Forest or Black City. Also the 4 stations are present; Winter, Autumn, Summer and Fall each one appearing in different months, a new one every month throughout the year, every station lasts one month and comes back on another month. And Pokemon are available depending on the station, unaccesible areas depending on the station as well. These are some of the features the games come with. I hope this is helpful to you all.",yes: I recommend this product,,9,1,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,THIS GAME IS ON FIRE$$$$$$$$,i've been waiting for this game ever sinces pokemon heart gold and soul silver came out it's gonnna be so cool the graphic are very good there gonna have a dragon in ervery type that's cool and you cand save you game file online the coolest this games gonna be good .,yes: I recommend this product,,5,4,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,My opinion but whats yours?,Perfect! Incredable gamplay. A need for any hardcore gamer!GAMERS UNITE!!,yes: I recommend this product,,17,5,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,best pokemon game ever,"i played the jaan version and beat it the last battles are epic the gyms are better to play and the starters are sweet. plus i like how they made from a new point of view like its almost at level with it. plus the cities are better especily the main city. the triple battles are sweet too because they can allow you to switch out your pokemon. this is why this is the best pokemon,game ever!!!!!!",yes: I recommend this product,,7,1,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,One of the best pokemon Games,"I played the japanese version and although i couldnt not understand the story specifics, the storyline is very different than before and it is an amazing change. no boringness between towns and great changes have been added to the game",yes: I recommend this product,,19,2,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,Pokemon Black & White,"Ive watched japanese reviews on YouTube and the game looks really well done. The thing i like about this one that they lacked about the last few ones before diamond/pearl/platinum was they made the grass pokemon look really awesome..The Grass type has always been the least favorite in the area im from. Fire and Water were always chosen. Im NOT a fan of the water pokemon in this game though so my choices will be Grass and Fire...Another thing the pokemon company needs to change is the type of fire starter pokemon we get. This is the 3rd time in a row we've gotten a fire/fighter (torchic,combusken,blaziken/chimchar,monferno,infernape/pokaboo, chaoboo, and enbuoh) starter pokemon. It gets pretty tiring after a while. but im sure im going to use the new leaf pokemon first. Cant wait for this game to drop...",yes: I recommend this product,,10,1,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,good game,"I like pokemon games and i think this will be a great game to play, do to all the new pokemon and features.",yes: I recommend this product,,8,3,11 years ago,4.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,pokemon black,"i got more info. the game includes an area called the dream world. its a place where you can catch and see pokemon from other regions. the pokemon contest will be brought back into gameplay and you can earn a total of 68 ribbons for each pokemon. also two new battle colleseums and a new battle style will be added to the new region. the battle subway, united tower, and the triple battle. the subway is a sircular station to battle other various com trainers and possibly travel from region to region. the united tower has 130 floors with a stronger trainer on each floor for you to battle against. the triple battle is where three pokemon are on one side of the field in a battle against another three. a new version of pal park is also coming. the new pokeshifter feature. basicly it works like pal park but instead of an area to walk around in its a minigame where pokemon are hiding in bushes and you need to shoot them with a pokeball when they pop out. more info about the dream world includes the dream isle. many normal, grass, and other forest based pokemon like pikachu apear there where you can play minigames and befriend them. hte two new legendaries, zekrom and reshiram have had their new stats updated too. everything is the same but the atk and sp.atk. reshiram has 120 atk and 150 sp.atk but zokrom has 150 atk and 120 sp.atk.",yes: I recommend this product,,9,1,11 years ago,5.0,4.4195,553
Pokemon Black - Nintendo DS,Nintendo,Uh oh...,"It seems as though Pokemon has finally used that Ace they've been hiding up their sleeve. I mean, Black and White? This is sounding an awful lot like the end.",yes: I recommend this product,,4,15,11 years ago,4.0,4.4195,553
Microsoft Flight Simulator,Microsoft,Not ready! Way to many bugs! Beautiful but.......,This sim is not ready for prime time! When it worked I loved the graphics and the realism but no matter how much I tried (and it seems many others) it just kept crashing! Don't do it unless you have a high end gaming computer because the frustration of getting it to work will drive the pleasure of it right out of you!,No: I don’t recommend this product,Verified Purchaser,6,5,2 months ago,1.0,2.4,15
Microsoft Flight Simulator,Microsoft,Specs,It’s a bit laggy if you don’t have a good computer,yes: I recommend this product,Verified Purchaser,5,2,3 months ago,3.0,2.4,15
Microsoft Flight Simulator,Microsoft,Buckle Up,I can't get over how immersive this simulator is. I love this game!,yes: I recommend this product,Verified Purchaser,3,0,3 months ago,5.0,2.4,15
Microsoft Flight Simulator,Microsoft,Fun flying game,So realistic I didn’t know the what the controls were for my joystick and I crashed 5 stars!,yes: I recommend this product,Verified Purchaser,5,3,4 months ago,5.0,2.4,15
Microsoft Flight Simulator,Microsoft,Initial user experience with MS Flight Simulator,"Its a beautiful game, but I have found some elements to be a bit kludgy, others parts of the user-flow to be less than intuitive. 
Still excited to find time to fly more.",yes: I recommend this product,Verified Purchaser,11,1,5 months ago,4.0,2.4,15
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Man of Medan,Awesome game. If you loved until dawn this is definitely a game you need. They’ve changed some of the mechanics to make the game more smooth.,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,"Multiple playthroughs, very neat story","Game is very neat, if you liked until dawn check it out",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Great for casual gamers.,"For a casual gamer like me that enjoys story and doesn’t have much time to dedicate to gaming, this was a perfect game!",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Decent start to new series,Littles short and clunky but entertaining none the less.,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,"Don't Play Alone, LOL.","I played both Movie and Solo Mode, of course movie with a partner, there were a lot jump scares, and it felt like they were steering the player towards having common sense.",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,I love it,"Really intense. Quick decisions, study long is a study wrong.",yes: I recommend this product,Verified Purchaser,0,1,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,I Love this game,Great game..great story highly recomend it to any one who loved until dawn..clunky controls but you will get used to them..multiple ways to play..bought for my daughter and she got scared by it 5 out of 5,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Money well spent,Awesome game to play with a friend.writing could have been better but for 30 bucks jt was good enough,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Man of Medan,So much fun. Find myself jumping scared every few minutes!,No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Dark Pictures Anthology Man Of Medan,It was really well done. Very short about 4 hours. And playing with others is a good time! Also there are 14 endings so choose carefully!,No: I don’t recommend this product,Verified Purchaser,0,0,2 years ago,3.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Great beginning,"Great start for this anthology. The emotions are a little stiff, but voice acting and storyline is great.",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Good,"Good Game; allot of ""jump scares""; I like you can play it again with different results and you can play it with a group of friends together.",yes: I recommend this product,Verified Purchaser,1,0,2 years ago,4.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Fun game!,"I love these types of games!  The multiple different ways it can be played through, multiple endings.  Jumped at some points which was fun, my complaint was at times the movement of the characters was not very smooth.",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Man of Medan,"The controls get a little clunky, but it's a good spiritual successor to Until Dawn.",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,4.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,A party hit!,"Dumb fun. Story is absolutely bonkers, but the character interactions and decisions and choices are a blast. Definitely play multiplayer.",yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Dark Pictures: Man of Medan,Very interactive. Love the suspense and decision making affecting the outcome of the game. So many endings to look forward to.,yes: I recommend this product,,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Man of Medan fun game with or without family,I like this game a lot was fun to watch and now that i beat it im going to try other ways to see all possible out cimes,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,If you like Until Dawn you'll love Man of Medan,SuperMassive is definitely doing a great job in separating themselves from other developers who make story decisions games.,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,8/10,Awesome game just a little short but alot of replayability! Not too scary just some jump scares here and there. Great for anyone who has thumbs!,yes: I recommend this product,Verified Purchaser,0,0,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Not half as good as until dawn,"Drags in the beginning, has a boring plot, didn't kill any of my characters. The assigning of characters to players were a fun idea but unfortunately the story didn't hold up. Hopefully the next one isn't so disappointing.",No: I don’t recommend this product,,1,0,2 years ago,3.0,4.1324,476
SnipperClips Cut Out Upgrade,Nintendo,Great New Features,I had some money left on my eshop and I decided to purchase the update with it. It turn out to be pretty cool.,yes: I recommend this product,Verified Purchaser,8,3,3 years ago,5.0,5.0,1
Dark Pictures: Man of Medan - PlayStation 4,Bandai,"Great follow-up to ""Until to Dawn""","I love the ""choose your own adventure"" style of story telling, and I really love the ""what if"" scenario, and this game lets me experience both!  Bonus points for having multiplayer option and being able to kill my friends!!",yes: I recommend this product,,1,2,2 years ago,5.0,4.1324,476
Dark Pictures: Man of Medan - PlayStation 4,Bandai,Amazing,"I thought this game was amazing and the story and characters were great. Has a good twist,  that I thought was gonna happen 3 weeks before. Still an amazing game and would definitely recommend",yes: I recommend this product,,2,1,2 years ago,5.0,4.1324,476
Borderlands 2,2K Games,GARBAGE!,"Gearbox removed LAN feature without even a logical reason. This game used to be amazing, but now it's garbage.  Will not change review until they add LAN back. No logical reason for removing it.  And before anyone comments about playing online, bad internet where I live, and me and my friends used to play LAN, now it just sits uninstalled in my steam library.",No: I don’t recommend this product,,0,4,2 years ago,1.0,4.1875,16
Borderlands 2,2K Games,Great Game,"Bought this game awhile ago as a few of my friends have it, and it looked like it would be a fun thing to play. It is, and I am glad I bought it. Very easy to play, and as such, very addictive.",yes: I recommend this product,Verified Purchaser,5,0,3 years ago,5.0,4.1875,16
Borderlands 2,2K Games,Borderlands 2,"Bought this game when it first came out in 2012, lost it somehow, and bought it again as a download.
Best yuk-yuk arcade style shoot-em-up game ever!! Stands the test of time!  Can't wait fo Borderlands 3.",yes: I recommend this product,Verified Purchaser,1,0,3 years ago,5.0,4.1875,16
Borderlands 2,2K Games,This is my favorite RPG hands down.,"This game is hard to describe. And that is in the good way. This game has it all. Procedurally generated loot, awesome weapons, more dlc than any other game I know, hilarious characters (like a certain CL4P-TP unit) and engaging story, amazing open world size (beat only by -insert bethesda game here-), and so much customization. This is only scratching the surface of Borderlands 2's amazingnesseses.",yes: I recommend this product,,1,0,5 years ago,5.0,4.1875,16
Borderlands 2,2K Games,Awesome,"I enjoy this game to many extents. It appeals to my hardcore gamer side, as well as my need for comedic effect in certain instances. I love the multitude of references, as well as the core gameplay mechanics. It definitely lives up to the first one's reputation.",yes: I recommend this product,,0,0,7 years ago,4.0,4.1875,16
Borderlands 2,2K Games,Too depressing,"Borderlands 1 trumps this game in almost every important aspect.
The guns in B1 look much better. In B2 they all look really weird that you would think they're all alien guns.
In B1 you like the bad guys(especially General Knoxx), in B2 you are annoyed by them as they tell unfunny jokes and crude humor.
There are also some mean things that they do to old characters in B2 that I really hate. I can not tell to you here, you must google it.
The atmosphere is drenched with depression every step of the way, that it sucks.
Also they limited you to 27 items backpack. Yes, a huge downgrade from B1.
Gearbox made some lame excuses about why it is that way, but you can tell the writer does not even believe what the he was writing.
It's such a disappointment, much more so because of so much work put into it(good environs, mini bosses), ruined at the core by flawed ideas.",No: I don’t recommend this product,,1,12,8 years ago,3.0,4.1875,16
Borderlands 2,2K Games,Best Game I Played in Years !,PhysX physics engine really shines in this game. People playing this game on XBox 360 or PS3 dont know what there missing. Dynamic particles are everywhere! Really helps to have a second video card just dedicated to running PhysX. Running 560 Ti as main graphics card and 550Ti as dedicated PhysX card.,yes: I recommend this product,,0,0,9 years ago,5.0,4.1875,16
Borderlands 2,2K Games,Alot of fun,"This game is alot of fun to play, there are thousands of guns that do all sorts of things from shooting fireballs to guns that explode when thrown. The person who said this game is easy was most likely playing this on easy and then complained its way to easy. Sure its not the hardest game in the world but i wouldnt say its ""Easy"". This game has alot to offer for this who are sick of generic fps games such as COD or Battlefield. Only reason i didnt give it a ten is because i think the sound of the guns could have been much better but thats just my opinion.",yes: I recommend this product,,5,3,9 years ago,4.0,4.1875,16
Borderlands 2,2K Games,Amazing,This game is a terrific game. It is so fun and addicting I play it all the time. It is great for casual and hardcore gamers. I seriously recommend this game to anyone who is considering about buying it.,yes: I recommend this product,,0,0,9 years ago,5.0,4.1875,16
Borderlands 2,2K Games,Uber Awesome Game,"Hey guys, just wanted to shed some light on pc version and console version as I own both. If you have a pc that can run it then get it for pc you'll love all the added Physx stuff that goes along with it and having native 1080p support where as the console has 720p then upconverted and no AA applied. The game for all 3 systems is solid and very fun. More story this time around. Graphics are good but if your a PC gamer and play this game on console for example I originally purchased for Xbox and edges of the game are really jagged and some of the graphics are meh. On PC you can apply AA or FXAA and it'll get rid of the jagged edges and the graphics are bumped up. Also the game supports physx so you got some extra goodies with the game if your card support it. Well thats just my 2 cents, happy gaming.",yes: I recommend this product,,3,0,9 years ago,4.0,4.1875,16
Borderlands 2,2K Games,Ten Times Better Than the First,This is an amazing game already have beat it with two characters and still am find new things. If you you thought it was too easy then you aren't playing the missions at the correct level.,yes: I recommend this product,,0,0,9 years ago,5.0,4.1875,16
Borderlands 2,2K Games,GET IT,"WAY BETTER THEN BORDERLANDS 1. You gotta get it if you loved borderlands1, the story is amazing with a lot of funny parts spread around the game",yes: I recommend this product,,0,0,9 years ago,5.0,4.1875,16
Borderlands 2,2K Games,AMAZING!!!!!!!,all i can say is amazing...... cant stop playing the game has consumed my life. The moment i bought it i couldnt get off.,yes: I recommend this product,,0,0,9 years ago,5.0,4.1875,16
Borderlands 2,2K Games,"Best Co-op Experience, and 87 BAZILLION GUNS!!!!!!","First of all, why are you reading this? You should have bought this game ages ago!!! IT'S BORDERLANDS 2! This game is the best co-op experience you can buy. So much fun to play with your friends. The dialog is the funniest stuff I've ever heard. And this games has 87 BAZILLION GUNS! They even got an award for most guns in a video game, yeah, A FREAKING AWARD. Now go to gamestop right now, and THROW ALL YOUR MONEY AT THE REGISTER AND BUY THIS GAME! STOP READING THIS ALREADY AND GOOOOOOOOOO!!!!!!!!!!!!!!!!!!!!!!",yes: I recommend this product,,0,0,9 years ago,5.0,4.1875,16
